Pathway,n_genes,p_val,mean_score,median_score,stat,FDR
Striated Muscle Contraction (GO:0006941),57,0.0118098654420596,0.6130997529419671,-0.050796008001705,578584.0,0.4536970904986926
Calcium Ion Import Across Plasma Membrane (GO:0098703),37,0.0119521195539552,0.4176240132569787,-0.050796008001705,379954.0,0.4536970904986926
Regulation Of Calcium Ion Transport (GO:0051924),56,0.0120228894059278,0.0203951055100948,-0.050796008001705,568610.0,0.4536970904986926
Negative Regulation Of Smooth Muscle Cell Proliferation (GO:0048662),37,0.0124445833296809,0.3981257950222288,-0.050796008001705,379811.0,0.4631771631060719
Microglial Cell Activation (GO:0001774),20,0.013428705255754,0.5284779217980822,-0.050796008001705,209297.0,0.4930512456741054
Sensory Perception Of Pain (GO:0019233),20,0.0136800457031973,0.1651229884270328,-0.050796008001705,209248.0,0.4935153475780131
Positive Regulation Of Epithelial Cell Differentiation (GO:0030858),20,0.0138046251070772,0.2739844889775879,-0.050796008001705,209224.0,0.4935153475780131
Peptide Catabolic Process (GO:0043171),20,0.0143396781981745,0.2218519312025174,-0.050796008001705,209123.0,0.5057864509970535
Intracellular Monoatomic Ion Homeostasis (GO:0006873),20,0.0146933849518281,0.0175834284129744,-0.050796008001705,209058.0,0.5057864509970535
Regulation Of Bone Mineralization (GO:0030500),58,0.0147063414165503,-0.0103089696891669,-0.050796008001705,587495.0,0.5057864509970535
Positive Regulation Of Myoblast Differentiation (GO:0045663),38,0.0151476393311347,0.1380521224786004,-0.050796008001705,389059.0,0.506462180193281
Proton Motive Force-Driven ATP Synthesis (GO:0015986),59,0.0151581029264037,0.1551368487364724,-0.050796008001705,597238.0,0.506462180193281
Selective Autophagy (GO:0061912),58,0.0152852038188623,-0.0156093023994566,-0.050796008001705,587319.0,0.506462180193281
Long-Term Synaptic Potentiation (GO:0060291),20,0.0161365230944302,-0.0419205223869306,-0.050796008001705,208806.0,0.5282281114164711
Positive Regulation Of Vacuole Organization (GO:0044090),21,0.017490410273691,0.0641862018404547,-0.050796008001705,218644.0,0.5657314846859348
Positive Regulation Of Monoatomic Ion Transport (GO:0043270),39,0.0179190847769415,0.0342338358331769,-0.050796008001705,398373.0,0.5690753229447618
Internal Peptidyl-Lysine Acetylation (GO:0018393),39,0.0180126896478651,0.0271556399900493,-0.050796008001705,398353.0,0.5690753229447618
Regulation Of Cytosolic Calcium Ion Concentration (GO:0051480),40,0.0182231333293375,0.3850503839195335,-0.050796008001705,408246.0,0.5691063592621844
Regulation Of Cardiac Conduction (GO:1903779),21,0.0189078716123499,-0.0141130434990017,-0.050796008001705,218424.0,0.5826822135164589
Determination Of Heart Left/Right Asymmetry (GO:0061371),40,0.0190867563500054,0.0344176141897201,-0.050796008001705,408065.0,0.5826822135164589
Stem Cell Differentiation (GO:0048863),40,0.0195041861264789,0.0079037834387185,-0.050796008001705,407980.0,0.5888097078404821
Skeletal Muscle Tissue Development (GO:0007519),41,0.0209539243513121,0.1097094530053834,-0.050796008001705,417623.0,0.6230517277497215
Negative Regulation Of Protein Localization To Nucleus (GO:1900181),22,0.0211749843441637,0.0929037740401589,-0.050796008001705,228135.0,0.6230517277497215
Anterograde Trans-Synaptic Signaling (GO:0098916),188,0.0213263933311461,-0.0354292232586509,-0.050796008001705,1852683.0,0.6230517277497215
Cellular Response To Interleukin-6 (GO:0071354),22,0.021916226466753,0.6973208154641787,-0.050796008001705,228033.0,0.6334722054273199
Regulation Of Intracellular Steroid Hormone Receptor Signaling Pathway (GO:0033143),22,0.0223324188340133,0.0017506142832291,-0.050796008001705,227977.0,0.6387071786527808
Calcium Ion Transport (GO:0006816),112,0.0233373472958474,0.1282511930030952,-0.050796008001705,1114814.0,0.6604955479460157
"Positive Regulation Of Synaptic Transmission, Glutamatergic (GO:0051968)",22,0.0242244510177531,-0.0427273847155465,-0.050796008001705,227733.0,0.6785343651055193
Regulation Of Lysosomal Lumen pH (GO:0035751),23,0.0249379270124729,0.2337305782898823,-0.050796008001705,237661.0,0.6859834974022829
Regulation Of Translational Initiation (GO:0006446),64,0.025427842529586,0.0587777878079319,-0.050796008001705,644023.0,0.6859834974022829
Negative Regulation Of Ion Transmembrane Transporter Activity (GO:0032413),23,0.0255224091307773,0.5434849798655306,-0.050796008001705,237589.0,0.6859834974022829
DNA Integrity Checkpoint Signaling (GO:0031570),42,0.0257000734535749,-0.0219669673310627,-0.050796008001705,426700.0,0.6859834974022829
Positive Regulation Of Neuron Apoptotic Process (GO:0043525),23,0.0257527849595262,0.0497748819668997,-0.050796008001705,237561.0,0.6859834974022829
Stress Granule Assembly (GO:0034063),23,0.0284216756444312,-0.0351872811849152,-0.050796008001705,237251.0,0.7497251720963086
Zymogen Activation (GO:0031638),44,0.0306155403715496,0.1227828700053954,-0.050796008001705,445749.0,0.792951228992726
Regulation Of Ryanodine-Sensitive Calcium-Release Channel Activity (GO:0060314),24,0.0306440482312242,0.10378472515196,-0.050796008001705,247005.0,0.792951228992726
Cell Morphogenesis Involved In Differentiation (GO:0000904),24,0.0312659523121833,0.017201853088779,-0.050796008001705,246939.0,0.8014112493603981
Positive Regulation Of Chemotaxis (GO:0050921),44,0.0320859617557518,-0.0331559999478796,-0.050796008001705,445540.0,0.8147435335549311
Regulation Of Monoatomic Ion Transmembrane Transporter Activity (GO:0032412),68,0.033578380568197,0.1698337295341343,-0.050796008001705,681866.0,0.8396910984527507
Amyloid Fibril Formation (GO:1990000),24,0.0339705827531819,-0.0353349084599771,-0.050796008001705,246664.0,0.8396910984527507
Neuropeptide Signaling Pathway (GO:0007218),67,0.0339955910304757,-0.0056402001108737,-0.050796008001705,671971.0,0.8396910984527507
Muscle Contraction (GO:0006936),94,0.0355283364569083,0.2097897163962834,-0.050796008001705,936253.0,0.8688477925419786
Regulation Of Endothelial Cell Proliferation (GO:0001936),93,0.0366780175076176,-0.0213113918083275,-0.050796008001705,926269.0,0.8688477925419786
Regulation Of Epidermal Growth Factor Receptor Signaling Pathway (GO:0042058),45,0.0368879847688332,-0.0441609039328493,-0.050796008001705,454792.0,0.8688477925419786
Regulation Of Keratinocyte Proliferation (GO:0010837),25,0.0369013019813717,-0.0108747499713584,-0.050796008001705,256360.0,0.8688477925419786
Regulation Of Intracellular Estrogen Receptor Signaling Pathway (GO:0033146),25,0.0369013019813717,-0.0045549803909629,-0.050796008001705,256360.0,0.8688477925419786
Chemical Synaptic Transmission (GO:0007268),262,0.0370947162071658,-0.0126671230639701,-0.050796008001705,2557339.0,0.8688477925419786
Mitotic Cell Cycle Checkpoint Signaling (GO:0007093),25,0.0376760204549492,-0.0235841429718021,-0.050796008001705,256288.0,0.8744551609274237
Regulation Of Nervous System Development (GO:0051960),46,0.038167704294283,-0.0210461761905686,-0.050796008001705,464512.0,0.8744551609274237
Regulation Of mRNA Catabolic Process (GO:0061013),46,0.0383054240715347,-0.0219716293163525,-0.050796008001705,464495.0,0.8744551609274237
Cell-Cell Adhesion Mediated By Cadherin (GO:0044331),25,0.0388963459495557,-0.0404662498219867,-0.050796008001705,256177.0,0.8744551609274237
Cell-Cell Junction Assembly (GO:0007043),70,0.03894334724778,0.0357652817235178,-0.050796008001705,700658.0,0.8744551609274237
Negative Regulation Of ERK1 And ERK2 Cascade (GO:0070373),46,0.0406155842081945,-0.0422147072164749,-0.050796008001705,464217.0,0.8760508381131504
Positive Regulation Of Adenylate Cyclase Activity (GO:0045762),26,0.0406455600994165,0.0859901802790188,-0.050796008001705,265984.0,0.8760508381131504
Modulation Of Chemical Synaptic Transmission (GO:0050804),122,0.0406808297289807,-0.0189821450076399,-0.050796008001705,1208177.0,0.8760508381131504
Regulation Of Potassium Ion Transmembrane Transporter Activity (GO:1901016),26,0.0408156311250637,0.4749140966500801,-0.050796008001705,265969.0,0.8760508381131504
Negative Regulation Of Telomere Maintenance Via Telomere Lengthening (GO:1904357),25,0.0409086934987516,-0.0472776808159247,-0.050796008001705,256000.0,0.8760508381131504
Protein Localization To Cell Surface (GO:0034394),26,0.0409748845609911,0.1064231958129129,-0.050796008001705,265955.0,0.8760508381131504
Cellular Response To Xenobiotic Stimulus (GO:0071466),26,0.0414096856149161,0.0246525358389872,-0.050796008001705,265917.0,0.8760508381131504
Regulation Of Cardiac Muscle Cell Contraction (GO:0086004),26,0.0415938749048937,0.0104565137642657,-0.050796008001705,265901.0,0.8760508381131504
Cardiac Muscle Cell Development (GO:0055013),26,0.0421504280584951,0.7920638978784859,-0.050796008001705,265853.0,0.8809439464225488
Positive Regulation Of Epithelial Cell Proliferation (GO:0050679),123,0.0425067266352225,-0.0148542376313672,-0.050796008001705,1217555.0,0.8816089791442726
Regulation Of Vasoconstriction (GO:0019229),26,0.0429018572561024,-0.0158919328869998,-0.050796008001705,265789.0,0.883063228521443
Negative Regulation Of Cell Adhesion (GO:0007162),72,0.0449429708035293,0.0739511584080574,-0.050796008001705,719423.0,0.91468351994857
Positive Regulation Of Calcium Ion Transmembrane Transporter Activity (GO:1901021),27,0.0451113697729511,0.3359660310206227,-0.050796008001705,275554.0,0.91468351994857
Vacuolar Acidification (GO:0007035),27,0.0457799367587069,0.1915784914318694,-0.050796008001705,275499.0,0.92136361609931
Second-Messenger-Mediated Signaling (GO:0019932),72,0.0462052598831512,-0.0245927709832542,-0.050796008001705,719254.0,0.923085963989132
Dicarboxylic Acid Metabolic Process (GO:0043648),49,0.0467548961454538,0.0565638658883701,-0.050796008001705,493122.0,0.924608109695142
Cellular Response To Reactive Oxygen Species (GO:0034614),73,0.0469620607795103,0.1150523296671946,-0.050796008001705,728956.0,0.924608109695142
Positive Regulation Of Response To Wounding (GO:1903036),27,0.0484957861533028,0.0117053712179383,-0.050796008001705,275282.0,0.9364414274734452
Positive Regulation Of Mitotic Cell Cycle (GO:0045931),27,0.0486239810942868,0.1834132065280008,-0.050796008001705,275272.0,0.9364414274734452
"Synaptic Transmission, Glutamatergic (GO:0035249)",27,0.0487910393733433,-0.0057876610301572,-0.050796008001705,275259.0,0.9364414274734452
Cardiac Muscle Cell Differentiation (GO:0055007),27,0.0495029061494771,-0.0004551426457811,-0.050796008001705,275204.0,0.9364414274734452
Microtubule Polymerization Or Depolymerization (GO:0031109),27,0.0499602119942043,0.0263510178598522,-0.050796008001705,275169.0,0.9364414274734452
Blood Circulation (GO:0008015),50,0.0502689605439547,1.1413323842989394,-0.050796008001705,502605.0,0.9364414274734452
Regulation Of Mitotic Metaphase/Anaphase Transition (GO:0030071),49,0.0508739601285685,-0.0273432345955287,-0.050796008001705,492691.0,0.9364414274734452
Positive Regulation Of Cell Death (GO:0010942),50,0.0513734536566863,0.1737651082546859,-0.050796008001705,502492.0,0.9364414274734452
Phospholipid Catabolic Process (GO:0009395),28,0.0522206148425997,0.1354415560217391,-0.050796008001705,284932.0,0.9364414274734452
Negative Regulation Of Cation Channel Activity (GO:2001258),28,0.0534729332920881,0.081701763272865,-0.050796008001705,284839.0,0.9364414274734452
Protein Localization To Golgi Apparatus (GO:0034067),28,0.0535001239821624,0.0322509418975885,-0.050796008001705,284837.0,0.9364414274734452
Vascular Endothelial Growth Factor Receptor Signaling Pathway (GO:0048010),28,0.0536498686502017,0.0394637383238702,-0.050796008001705,284826.0,0.9364414274734452
Regulation Of Striated Muscle Contraction (GO:0006942),28,0.0541285386028285,0.7326494589280642,-0.050796008001705,284791.0,0.9364414274734452
Cell-Substrate Junction Assembly (GO:0007044),28,0.0545691316741143,-0.0086451900018302,-0.050796008001705,284759.0,0.9364414274734452
Regulation Of Release Of Sequestered Calcium Ion Into Cytosol (GO:0051279),51,0.054990664282453,0.0892182339358645,-0.050796008001705,511980.0,0.9364414274734452
Negative Regulation Of G2/M Transition Of Mitotic Cell Cycle (GO:0010972),28,0.0559220235163876,-0.0264996999392917,-0.050796008001705,284662.0,0.9364414274734452
Protein Depolymerization (GO:0051261),28,0.0564308086387573,0.0235957669362252,-0.050796008001705,284626.0,0.9364414274734452
Cardiac Muscle Cell Action Potential (GO:0086001),29,0.0583196861436531,0.4404090606527935,-0.050796008001705,294414.0,0.9364414274734452
Cellular Response To Organonitrogen Compound (GO:0071417),104,0.0608167652269162,0.0818072693306699,-0.050796008001705,1029927.0,0.9364414274734452
Chondrocyte Differentiation (GO:0002062),29,0.0611912121800895,0.0039720163139199,-0.050796008001705,294217.0,0.9364414274734452
Positive Regulation Of Endothelial Cell Proliferation (GO:0001938),77,0.0622317219760512,-0.0152985986949364,-0.050796008001705,766303.0,0.9364414274734452
Cellular Response To UV (GO:0034644),78,0.0634890169464733,0.009477292897425,-0.050796008001705,775947.0,0.9364414274734452
mRNA Stabilization (GO:0048255),52,0.065102914877229,-0.0418851677844956,-0.050796008001705,520896.0,0.9364414274734452
Positive Regulation Of Lipid Kinase Activity (GO:0090218),30,0.0667248710763801,0.0778908914366122,-0.050796008001705,303762.0,0.9364414274734452
Brain Development (GO:0007420),164,0.0668995314253349,0.0421434065760503,-0.050796008001705,1610556.0,0.9364414274734452
Regulation Of Blood Vessel Endothelial Cell Migration (GO:0043535),53,0.0678809467742734,-0.0175893075393346,-0.050796008001705,530490.0,0.9364414274734452
Positive Regulation Of Leukocyte Chemotaxis (GO:0002690),54,0.0694196315213268,0.0418710935137322,-0.050796008001705,540187.0,0.9364414274734452
Mitotic G2 DNA Damage Checkpoint Signaling (GO:0007095),30,0.0697278036311734,-0.0281194538101192,-0.050796008001705,303573.0,0.9364414274734452
Negative Regulation Of Epithelial To Mesenchymal Transition (GO:0010719),30,0.0699381179024581,0.0014464476904963,-0.050796008001705,303560.0,0.9364414274734452
Regulation Of Myoblast Differentiation (GO:0045661),54,0.0707749096902993,0.0820971208548062,-0.050796008001705,540075.0,0.9364414274734452
Heart Development (GO:0007507),166,0.0708694617912103,0.1084739920415047,-0.050796008001705,1629271.0,0.9364414274734452
Extracellular Structure Organization (GO:0043062),107,0.071728624382639,0.0354841696267888,-0.050796008001705,1057802.0,0.9364414274734452
Eye Development (GO:0001654),55,0.0725625369724862,0.1360915442376088,-0.050796008001705,549750.0,0.9364414274734452
Positive Regulation Of DNA Metabolic Process (GO:0051054),107,0.0737745935682915,-0.0404273138175989,-0.050796008001705,1057571.0,0.9364414274734452
External Encapsulating Structure Organization (GO:0045229),108,0.0748078566159303,0.0346852790931917,-0.050796008001705,1067179.0,0.9364414274734452
Positive Regulation Of Leukocyte Migration (GO:0002687),31,0.0749683109134585,0.0678121794069159,-0.050796008001705,313150.0,0.9364414274734452
Positive Regulation Of Translation (GO:0045727),108,0.0753316204069474,-0.0351349903773634,-0.050796008001705,1067121.0,0.9364414274734452
Regulation Of Long-Term Synaptic Potentiation (GO:1900271),31,0.0762537800656362,-0.0169370642842132,-0.050796008001705,313074.0,0.9364414274734452
Modulation Of Excitatory Postsynaptic Potential (GO:0098815),31,0.077194467201713,-0.0302110351758714,-0.050796008001705,313019.0,0.9364414274734452
Calcium Ion Transmembrane Import Into Cytosol (GO:0097553),83,0.0796488446444046,0.1597640053935194,-0.050796008001705,823181.0,0.9364414274734452
Presynaptic Endocytosis (GO:0140238),31,0.0802462477774766,-0.0348575297812726,-0.050796008001705,312844.0,0.9364414274734452
Muscle Organ Development (GO:0007517),56,0.0803539845500622,-0.0083446923840008,-0.050796008001705,558954.0,0.9364414274734452
Regulation Of Cell Morphogenesis (GO:0022604),31,0.0814563762324726,-0.0482640953999716,-0.050796008001705,312776.0,0.9364414274734452
Small GTPase Mediated Signal Transduction (GO:0007264),111,0.0819427592376423,0.0307764971742452,-0.050796008001705,1095563.0,0.9364414274734452
Negative Regulation Of DNA Biosynthetic Process (GO:2000279),31,0.0821205841046519,-0.0479586473680111,-0.050796008001705,312739.0,0.9364414274734452
Regulation Of Calcium Ion Transmembrane Transporter Activity (GO:1901019),32,0.0846775927677924,0.3649090850714885,-0.050796008001705,322478.0,0.9364414274734452
Regulation Of Metaphase/Anaphase Transition Of Cell Cycle (GO:1902099),32,0.0858259909210906,-0.0223869266989799,-0.050796008001705,322415.0,0.9364414274734452
Positive Regulation Of Endothelial Cell Migration (GO:0010595),83,0.086447196226895,-0.0268705890441999,-0.050796008001705,822569.0,0.9364414274734452
Generation Of Neurons (GO:0048699),172,0.0864476888396762,-0.0257611464276864,-0.050796008001705,1685017.0,0.9364414274734452
Positive Regulation Of Release Of Sequestered Calcium Ion Into Cytosol (GO:0051281),33,0.0864685232993165,0.1544531897162118,-0.050796008001705,332254.0,0.9364414274734452
Epithelial Tube Morphogenesis (GO:0060562),33,0.0871234914623377,0.1484341930526364,-0.050796008001705,332218.0,0.9364414274734452
Signal Transduction In Response To DNA Damage (GO:0042770),57,0.087637271132907,-0.0295535569812317,-0.050796008001705,568225.0,0.9364414274734452
Cardiac Muscle Contraction (GO:0060048),33,0.0881312808816238,0.6230143150437918,-0.050796008001705,332163.0,0.9364414274734452
Positive Regulation Of Cytokine Production Involved In Immune Response (GO:0002720),33,0.0897431276191336,0.0116787229808653,-0.050796008001705,332076.0,0.9364414274734452
Homophilic Cell Adhesion Via Plasma Membrane Adhesion Molecules (GO:0007156),58,0.0907507641693032,0.1168608596564071,-0.050796008001705,577806.0,0.9364414274734452
Regulation Of NLRP3 Inflammasome Complex Assembly (GO:1900225),33,0.0912445333443367,-0.0222664620467225,-0.050796008001705,331996.0,0.9364414274734452
Actin Filament Bundle Organization (GO:0061572),33,0.091755438372534,-0.0248229504971221,-0.050796008001705,331969.0,0.9364414274734452
Actin Filament Bundle Assembly (GO:0051017),33,0.091755438372534,-0.0248229504971221,-0.050796008001705,331969.0,0.9364414274734452
Protein K63-linked Deubiquitination (GO:0070536),33,0.0924590051992005,-0.030180958736627,-0.050796008001705,331932.0,0.9364414274734452
Regulation Of Lamellipodium Assembly (GO:0010591),33,0.0934737597846599,-0.0353264326551022,-0.050796008001705,331879.0,0.9364414274734452
Regulation Of Cell Death (GO:0010941),59,0.093614352626741,0.1567060833503451,-0.050796008001705,587404.0,0.9364414274734452
mRNA Metabolic Process (GO:0016071),85,0.0937946115630878,-0.0382893564807841,-0.050796008001705,841447.0,0.9364414274734452
Memory (GO:0007613),58,0.0938992485531969,-0.0196507085848882,-0.050796008001705,577587.0,0.9364414274734452
Regulation Of Cell Adhesion (GO:0030155),144,0.0945354315127617,-0.002969678688177,-0.050796008001705,1413943.0,0.9364414274734452
