Pathway,n_genes,p_val,mean_score,median_score,stat,FDR
Eye Development (GO:0001654),55,0.002025435542976714,0.0331560654884348,-0.0162557086065389,556225.0,0.15286412139632588
Positive Regulation Of Calcium Ion Transport (GO:0051928),28,0.0022125484491177867,0.05774145086317314,-0.0162557086065389,288062.0,0.16247281449332504
Regulation Of Calcium Ion Transport (GO:0051924),56,0.00240264049222584,0.03607812453960091,-0.0162557086065389,565666.0,0.17178879519414758
Signal Transduction In Response To DNA Damage (GO:0042770),57,0.00265344222486246,-0.0024144705019344763,-0.0162557086065389,575277.0,0.1843991546491669
Regulation Of Voltage-Gated Calcium Channel Activity (GO:1901385),29,0.002761926612852989,0.030705344100684803,-0.0162557086065389,297633.0,0.1843991546491669
Regulation Of Muscle Contraction (GO:0006937),29,0.0027826151419270673,-0.013979816689281565,-0.0162557086065389,297619.0,0.1843991546491669
Selective Autophagy (GO:0061912),58,0.0028978420637737735,0.04682891814095286,-0.0162557086065389,584908.0,0.1874627830303177
Homophilic Cell Adhesion Via Plasma Membrane Adhesion Molecules (GO:0007156),58,0.0031734539511944367,-0.013718539517475932,-0.0162557086065389,584665.0,0.20051800896268104
Negative Regulation Of DNA Biosynthetic Process (GO:2000279),31,0.004153908419733887,-0.010778759050739325,-0.0162557086065389,316759.0,0.25650384491856754
Regulation Of Translational Initiation (GO:0006446),64,0.005511889002352159,0.06687471168448854,-0.0162557086065389,642170.0,0.32632290748681514
Regulation Of Lamellipodium Assembly (GO:0010591),33,0.00552478974766047,0.017794819196352504,-0.0162557086065389,336042.0,0.32632290748681514
Positive Regulation Of Release Of Sequestered Calcium Ion Into Cytosol (GO:0051281),33,0.0057390893699320435,0.07213076102831038,-0.0162557086065389,335960.0,0.33176820889585873
Regulation Of Metal Ion Transport (GO:0010959),34,0.0063611759206616166,0.06993304715900074,-0.0162557086065389,345659.0,0.3505558881985967
Adherens Junction Organization (GO:0034332),34,0.006439045014803833,0.17699681990457625,-0.0162557086065389,345632.0,0.3505558881985967
Embryonic Limb Morphogenesis (GO:0030326),34,0.006544181878001011,-0.002698511959924811,-0.0162557086065389,345596.0,0.3505558881985967
Ras Protein Signal Transduction (GO:0007265),143,0.006580180455696883,-0.013003827938996473,-0.0162557086065389,1412246.0,0.3505558881985967
Anterograde Trans-Synaptic Signaling (GO:0098916),188,0.007020868232484397,-0.013605444907689772,-0.0162557086065389,1846727.0,0.3668403651473097
Regulation Of Cardiac Muscle Contraction (GO:0055117),35,0.007888017393223376,0.02266093331536103,-0.0162557086065389,355087.0,0.404372514290338
Positive Regulation Of RNA Splicing (GO:0033120),36,0.008704841758026532,0.014542545716845635,-0.0162557086065389,364762.0,0.43798250104737196
Muscle Tissue Development (GO:0060537),36,0.008995686975976363,0.017326250737308074,-0.0162557086065389,364684.0,0.4394362486355154
Positive Regulation Of Translation (GO:0045727),108,0.009057206449609445,0.009308236589410298,-0.0162557086065389,1070819.0,0.4394362486355154
Negative Regulation Of Smooth Muscle Cell Proliferation (GO:0048662),37,0.01033994047291455,-0.01231995562401394,-0.0162557086065389,374244.0,0.49287049587559356
Small GTPase Mediated Signal Transduction (GO:0007264),111,0.011146916897337478,-0.01283136613993084,-0.0162557086065389,1099151.0,0.5180962593587514
Negative Regulation Of Cell Adhesion (GO:0007162),72,0.0112505260589497,0.07539975763159476,-0.0162557086065389,718388.0,0.5180962593587514
Positive Regulation Of Monoatomic Ion Transport (GO:0043270),39,0.01335809886887616,0.0368704571665877,-0.0162557086065389,393365.0,0.6048992437789422
Regulation Of Plasma Membrane Bounded Cell Projection Assembly (GO:0120032),75,0.013782341561347394,0.01410245974159947,-0.0162557086065389,747045.0,0.6138790495439487
Protein Localization To Cilium (GO:0061512),39,0.014055152943249976,-0.016070956509060454,-0.0162557086065389,393232.0,0.6159330733356482
Regulation Of Heart Rate By Cardiac Conduction (GO:0086091),40,0.015239036218432055,-0.01080519727161372,-0.0162557086065389,402889.0,0.6572136731028555
Energy Derivation By Oxidation Of Organic Compounds (GO:0015980),41,0.016282805884719843,0.07096667946897939,-0.0162557086065389,412575.0,0.6828554621467209
Chemical Synaptic Transmission (GO:0007268),262,0.01652062452121253,-0.014353088579109859,-0.0162557086065389,2550610.0,0.6828554621467209
Skeletal Muscle Tissue Development (GO:0007519),41,0.016587582076438564,0.01323088984171698,-0.0162557086065389,412524.0,0.6828554621467209
Macromolecule Modification (GO:0043412),80,0.019152601695554355,0.013525422827981129,-0.0162557086065389,794693.0,0.7619862422743815
Modulation Of Chemical Synaptic Transmission (GO:0050804),122,0.01944161359690765,-9.58155796927017e-05,-0.0162557086065389,1203498.0,0.7619862422743815
Positive Regulation Of Calcium Ion Transmembrane Transport (GO:1904427),42,0.019615425263014876,-0.016230354305690323,-0.0162557086065389,421912.0,0.7619862422743815
mRNA Destabilization (GO:0061157),43,0.019631592550315314,0.03918925855871968,-0.0162557086065389,431762.0,0.7619862422743815
mRNA Catabolic Process (GO:0006402),43,0.0201534764228073,0.0003936374260845571,-0.0162557086065389,431686.0,0.7712252878981329
"Mitochondrial Electron Transport, Cytochrome C To Oxygen (GO:0006123)",14,0.02091530627559743,0.23734112603733695,-0.0162557086065389,144223.0,0.7892623215388641
Positive Regulation Of mRNA Catabolic Process (GO:0061014),45,0.023745078997204374,0.036725037795819294,-0.0162557086065389,450887.0,0.8325664939854739
Regulation Of Epidermal Growth Factor Receptor Signaling Pathway (GO:0042058),45,0.024423548875444,-0.010450379395965022,-0.0162557086065389,450801.0,0.8325664939854739
Negative Regulation Of Cold-Induced Thermogenesis (GO:0120163),45,0.024760764752277557,-0.0009647836810624262,-0.0162557086065389,450759.0,0.8325664939854739
Cardiac Conduction (GO:0061337),45,0.025167295964035254,-0.011410809642160964,-0.0162557086065389,450709.0,0.8325664939854739
Regulation Of Nervous System Development (GO:0051960),46,0.025958038853459993,0.03557328243924629,-0.0162557086065389,460448.0,0.8325664939854739
Calcium-Mediated Signaling (GO:0019722),85,0.02626199957289434,-0.011821751847066228,-0.0162557086065389,842209.0,0.8325664939854739
Ribosomal Small Subunit Assembly (GO:0000028),15,0.026390307569405032,0.20065258832827554,-0.0162557086065389,153812.0,0.8325664939854739
Phagosome Maturation (GO:0090382),15,0.026493670257722608,0.15069113722473854,-0.0162557086065389,153805.0,0.8325664939854739
Regulation Of miRNA-mediated Gene Silencing (GO:0060964),15,0.026552886380024426,0.09884411355858932,-0.0162557086065389,153801.0,0.8325664939854739
Regulation Of Rac Protein Signal Transduction (GO:0035020),15,0.026761014279137033,0.04690059303910538,-0.0162557086065389,153787.0,0.8325664939854739
Negative Regulation Of Macrophage Activation (GO:0043031),15,0.02677593254310574,0.044642489824303966,-0.0162557086065389,153786.0,0.8325664939854739
Protein Localization To Mitochondrion (GO:0070585),15,0.026880554955280637,0.0319789401289206,-0.0162557086065389,153779.0,0.8325664939854739
Regulation Of rRNA Processing (GO:2000232),15,0.02692549749295523,0.027586708435407455,-0.0162557086065389,153776.0,0.8325664939854739
Negative Regulation Of Type I Interferon-Mediated Signaling Pathway (GO:0060339),15,0.02692549749295523,0.027586708435407455,-0.0162557086065389,153776.0,0.8325664939854739
Positive Regulation Of Transcription By RNA Polymerase III (GO:0045945),15,0.027105895372161345,0.00018440614250999957,-0.0162557086065389,153764.0,0.8325664939854739
Platelet-Derived Growth Factor Receptor Signaling Pathway (GO:0048008),15,0.027241854687782046,-0.004500849085822095,-0.0162557086065389,153755.0,0.8325664939854739
Negative Regulation Of Telomere Maintenance (GO:0032205),15,0.027272144999892226,-0.005007041349148567,-0.0162557086065389,153753.0,0.8325664939854739
miRNA Metabolic Process (GO:0010586),15,0.027699167332999586,-0.012370000354964689,-0.0162557086065389,153725.0,0.8362070849306653
Branched-Chain Amino Acid Metabolic Process (GO:0009081),15,0.02805409091560249,-0.014684211540477148,-0.0162557086065389,153702.0,0.8376150001944171
Negative Regulation Of Platelet Activation (GO:0010544),15,0.028838740307548513,-0.01620318057452834,-0.0162557086065389,153652.0,0.8425253485549388
Positive Regulation Of Collagen Biosynthetic Process (GO:0032967),15,0.028838740307548513,-0.016203180574528336,-0.0162557086065389,153652.0,0.8425253485549388
Positive Regulation Of Autophagosome Assembly (GO:2000786),16,0.032550278155176984,0.09106655236202832,-0.0162557086065389,163391.0,0.8877141903394347
Chondroitin Sulfate Metabolic Process (GO:0030204),16,0.03272055169301438,0.05233177183992229,-0.0162557086065389,163381.0,0.8877141903394347
Cell Surface Toll-Like Receptor Signaling Pathway (GO:0140895),16,0.033114969119847376,0.0025647043629689805,-0.0162557086065389,163358.0,0.8877141903394347
Activation Of Cysteine-Type Endopeptidase Activity (GO:0097202),16,0.033114969119847376,0.0025647043629689805,-0.0162557086065389,163358.0,0.8877141903394347
Response To UV-B (GO:0010224),16,0.033183961690882634,-0.0010556340600792998,-0.0162557086065389,163354.0,0.8877141903394347
Cellular Response To Gamma Radiation (GO:0071480),16,0.033183961690882634,-0.0010556340600792998,-0.0162557086065389,163354.0,0.8877141903394347
Cell Communication By Electrical Coupling Involved In Cardiac Conduction (GO:0086064),16,0.03323578378792812,-0.0026467402789435617,-0.0162557086065389,163351.0,0.8877141903394347
Positive Regulation Of Lymphocyte Migration (GO:2000403),16,0.03328767252509988,-0.003427055696609599,-0.0162557086065389,163348.0,0.8877141903394347
Regulation Of RNA Metabolic Process (GO:0051252),90,0.033628505214901384,0.0012468174255616472,-0.0162557086065389,889849.0,0.8877141903394347
Positive Regulation Of Positive Chemotaxis (GO:0050927),16,0.033652764668738226,-0.010948401002471875,-0.0162557086065389,163327.0,0.8877141903394347
Heart Process (GO:0003015),16,0.03464247945824553,-0.01593765222284436,-0.0162557086065389,163271.0,0.8878318219820439
Regulation Of Fibrinolysis (GO:0051917),16,0.035146230265330744,-0.016206463576528995,-0.0162557086065389,163243.0,0.8878318219820439
Positive Regulation Of Collagen Metabolic Process (GO:0010714),16,0.035146230265330744,-0.016206463576528995,-0.0162557086065389,163243.0,0.8878318219820439
"G Protein-Coupled Receptor Signaling Pathway, Coupled To Cyclic Nucleotide Second Messenger (GO:0007187)",50,0.037112656442598965,-0.013380151918749243,-0.0162557086065389,498559.0,0.8878318219820439
Positive Regulation Of Establishment Of Protein Localization (GO:1904951),17,0.038594582676352275,0.3191812502158268,-0.0162557086065389,173002.0,0.8878318219820439
Regulation Of Telomerase RNA Localization To Cajal Body (GO:1904872),17,0.038594582676352275,0.3191812502158268,-0.0162557086065389,173002.0,0.8878318219820439
Negative Regulation Of Leukocyte Activation (GO:0002695),17,0.03926264929502351,0.03747799589126363,-0.0162557086065389,172967.0,0.8878318219820439
Regulation Of Hematopoietic Progenitor Cell Differentiation (GO:1901532),17,0.03945524458546149,0.02242877701870789,-0.0162557086065389,172957.0,0.8878318219820439
Regulation Of Telomere Maintenance Via Telomerase (GO:0032210),51,0.03963647853457113,0.09557730565520911,-0.0162557086065389,508137.0,0.8878318219820439
Facultative Heterochromatin Formation (GO:0140718),17,0.039687372659968356,-0.001749725004436929,-0.0162557086065389,172945.0,0.8878318219820439
Positive Regulation Of Peptidyl-Lysine Acetylation (GO:2000758),17,0.039687372659968356,-0.001749725004436929,-0.0162557086065389,172945.0,0.8878318219820439
Embryonic Digit Morphogenesis (GO:0042733),17,0.039706766687439436,-0.001949756092223982,-0.0162557086065389,172944.0,0.8878318219820439
Regulation Of Macroautophagy (GO:0016241),94,0.03973049149500385,0.05028318675659107,-0.0162557086065389,928002.0,0.8878318219820439
Regulation Of Release Of Sequestered Calcium Ion Into Cytosol (GO:0051279),51,0.0398158965026671,0.040935536451304745,-0.0162557086065389,508121.0,0.8878318219820439
Regulation Of Telomere Maintenance Via Telomere Lengthening (GO:1904356),17,0.03990113109010426,-0.006330413967665076,-0.0162557086065389,172934.0,0.8878318219820439
Embryonic Heart Tube Development (GO:0035050),17,0.04007671955638079,-0.009915863856482923,-0.0162557086065389,172925.0,0.8878318219820439
Rac Protein Signal Transduction (GO:0016601),17,0.04023332477068573,-0.011260595567416995,-0.0162557086065389,172917.0,0.8878318219820439
Negative Regulation Of Vascular Associated Smooth Muscle Cell Proliferation (GO:1904706),17,0.040666553425989266,-0.014029502747569964,-0.0162557086065389,172895.0,0.8878318219820439
Negative Regulation Of Innate Immune Response (GO:0045824),52,0.041488557555291836,0.013957930472150302,-0.0162557086065389,517778.0,0.8878318219820439
Regulation Of Protein Localization To Nucleus (GO:1900180),52,0.042510946576030786,0.09481250224350467,-0.0162557086065389,517690.0,0.8878318219820439
Renal Absorption (GO:0070293),17,0.042560452747594776,-0.016253464692767977,-0.0162557086065389,172801.0,0.8878318219820439
Adenylate Cyclase-Inhibiting G Protein-Coupled Receptor Signaling Pathway (GO:0007193),52,0.04274612646371661,-0.013490750252895,-0.0162557086065389,517670.0,0.8878318219820439
Recombinational Repair (GO:0000725),95,0.04279556878296575,0.01738902266893524,-0.0162557086065389,937368.0,0.8878318219820439
Negative Regulation Of Metabolic Process (GO:0009892),52,0.0428050854696794,-0.0030231774210304116,-0.0162557086065389,517665.0,0.8878318219820439
Actin Cytoskeleton Reorganization (GO:0031532),53,0.04462467850708453,0.004945563421676504,-0.0162557086065389,527312.0,0.8878318219820439
Melanosome Assembly (GO:1903232),18,0.04573770809631082,0.12286666291952564,-0.0162557086065389,182575.0,0.8878318219820439
Eye Morphogenesis (GO:0048592),18,0.04580114867286159,0.09133966482715276,-0.0162557086065389,182572.0,0.8878318219820439
Pore Complex Assembly (GO:0046931),18,0.045822311240421194,0.07966080986440129,-0.0162557086065389,182571.0,0.8878318219820439
Autophagy Of Nucleus (GO:0044804),18,0.045843481665488385,0.0791418566988542,-0.0162557086065389,182570.0,0.8878318219820439
Glycerolipid Catabolic Process (GO:0046503),18,0.046161982228610524,0.033132262920802485,-0.0162557086065389,182555.0,0.8878318219820439
Cardiac Muscle Cell Contraction (GO:0086003),18,0.04669676353405097,-0.004158847870898599,-0.0162557086065389,182530.0,0.8878318219820439
Regulation Of DNA Damage Checkpoint (GO:2000001),18,0.047803127161189805,-0.014648578355695267,-0.0162557086065389,182479.0,0.8878318219820439
Mitochondrial Translation (GO:0032543),98,0.04780558755495195,0.0047450517214455736,-0.0162557086065389,965979.0,0.8878318219820439
Energy Reserve Metabolic Process (GO:0006112),18,0.047912714510617606,-0.014824473824206224,-0.0162557086065389,182474.0,0.8878318219820439
3'-UTR-mediated mRNA Stabilization (GO:0070935),18,0.04793465609500766,-0.014928746764467668,-0.0162557086065389,182473.0,0.8878318219820439
Regulation Of Smooth Muscle Cell Proliferation (GO:0048660),54,0.048404689092056426,-0.012687295969205122,-0.0162557086065389,536803.0,0.8878318219820439
Regulation Of Collagen Biosynthetic Process (GO:0032965),18,0.04906438296258877,-0.0162119352465301,-0.0162557086065389,182422.0,0.8878318219820439
Regulation Of Nervous System Process (GO:0031644),18,0.049400672981244294,-0.01624254906194044,-0.0162557086065389,182407.0,0.8878318219820439
Neuron Migration (GO:0001764),55,0.05051109799599515,0.007769508220867769,-0.0162557086065389,546431.0,0.8878318219820439
"Regulation Of Synaptic Transmission, Glutamatergic (GO:0051966)",55,0.05140838768106951,0.015292550257933479,-0.0162557086065389,546363.0,0.8878318219820439
Regulation Of Granulocyte Chemotaxis (GO:0071622),19,0.05251388189850685,0.3250952939046633,-0.0162557086065389,192181.0,0.8878318219820439
Xenobiotic Catabolic Process (GO:0042178),19,0.05285936510442044,0.1372161638918752,-0.0162557086065389,192166.0,0.8878318219820439
Cellular Response To Catecholamine Stimulus (GO:0071870),19,0.05313704777907068,0.055407110780514024,-0.0162557086065389,192154.0,0.8878318219820439
Chondroitin Sulfate Proteoglycan Biosynthetic Process (GO:0050650),19,0.0532763221705509,0.041502169664165256,-0.0162557086065389,192148.0,0.8878318219820439
Protein Insertion Into Membrane (GO:0051205),19,0.05353240992701482,0.02182427723724492,-0.0162557086065389,192137.0,0.8878318219820439
Positive Regulation Of Histone Methylation (GO:0031062),19,0.05388319109308892,-0.0032766706467634524,-0.0162557086065389,192122.0,0.8878318219820439
Regulation Of Smooth Muscle Cell Migration (GO:0014910),19,0.054353727486025245,-0.010583215935436185,-0.0162557086065389,192102.0,0.8878318219820439
rRNA Methylation (GO:0031167),19,0.05463760590637518,-0.012833579803175607,-0.0162557086065389,192090.0,0.8878318219820439
Muscle Organ Development (GO:0007517),56,0.05469289614873538,0.014665474154461745,-0.0162557086065389,555907.0,0.8878318219820439
Nucleotide-Excision Repair (GO:0006289),56,0.055710033030844035,-0.013223825816721277,-0.0162557086065389,555834.0,0.8878318219820439
Negative Regulation Of Cell Differentiation (GO:0045596),206,0.056190284061733625,-0.0007051949032300707,-0.0162557086065389,2006624.0,0.8878318219820439
Negative Regulation Of Telomere Maintenance Via Telomerase (GO:0032211),19,0.05648715018279873,-0.01620015979764775,-0.0162557086065389,192013.0,0.8878318219820439
RNA Catabolic Process (GO:0006401),57,0.057677014719162895,-0.003695675634559799,-0.0162557086065389,565477.0,0.8878318219820439
Mitochondrial Gene Expression (GO:0140053),103,0.0581285372835368,0.00372559733659196,-0.0162557086065389,1013509.0,0.8878318219820439
Histone H2A Acetylation (GO:0043968),20,0.06029705924675412,0.13506749314047392,-0.0162557086065389,201755.0,0.8878318219820439
Microglial Cell Activation (GO:0001774),20,0.0608986400355496,0.029417940216593254,-0.0162557086065389,201731.0,0.8878318219820439
Mitochondrial Calcium Ion Homeostasis (GO:0051560),20,0.061074982188236066,0.01992027794505573,-0.0162557086065389,201724.0,0.8878318219820439
Stress-Activated Protein Kinase Signaling Cascade (GO:0031098),20,0.0614795485707538,-0.004095648969371219,-0.0162557086065389,201708.0,0.8878318219820439
Peptide Catabolic Process (GO:0043171),20,0.06221815673100086,-0.01266285596393148,-0.0162557086065389,201679.0,0.8878318219820439
Negative Regulation Of Protein Localization To Plasma Membrane (GO:1903077),20,0.0629894991276879,-0.014967597302439493,-0.0162557086065389,201649.0,0.8878318219820439
Negative Regulation Of Protein Localization To Cell Periphery (GO:1904376),20,0.0629894991276879,-0.014967597302439493,-0.0162557086065389,201649.0,0.8878318219820439
Negative Regulation Of Translation (GO:0017148),106,0.06366258291676337,0.048150806138300535,-0.0162557086065389,1042113.0,0.8878318219820439
Positive Regulation Of Protein Binding (GO:0032092),59,0.06367710611914373,0.0034036269620037803,-0.0162557086065389,584623.0,0.8878318219820439
Hepaticobiliary System Development (GO:0061008),20,0.06410805472629676,-0.016174891938157895,-0.0162557086065389,201606.0,0.8878318219820439
Negative Regulation Of Cytokine Production Involved In Inflammatory Response (GO:1900016),20,0.0643441136054472,-0.01621631258253098,-0.0162557086065389,201597.0,0.8878318219820439
Mitotic Cytokinesis (GO:0000281),59,0.06516331408701276,-0.013916223257202627,-0.0162557086065389,584526.0,0.8878318219820439
Positive Regulation Of Organelle Assembly (GO:1902117),60,0.06736998808651266,0.013646676297611746,-0.0162557086065389,594155.0,0.8878318219820439
Positive Regulation Of DNA Metabolic Process (GO:0051054),107,0.06856613769289446,-0.012322870489468396,-0.0162557086065389,1051389.0,0.8878318219820439
Extracellular Structure Organization (GO:0043062),107,0.06905766290802198,0.001889386393131708,-0.0162557086065389,1051348.0,0.8878318219820439
Positive Regulation Of Interferon-Alpha Production (GO:0032727),21,0.06919657120217897,-0.001916346344056705,-0.0162557086065389,211298.0,0.8878318219820439
Regulation Of Histone Deacetylation (GO:0031063),21,0.06927796030304756,-0.004512769500075399,-0.0162557086065389,211295.0,0.8878318219820439
Negative Regulation Of G Protein-Coupled Receptor Signaling Pathway (GO:0045744),21,0.07092127331924052,-0.015028935935968036,-0.0162557086065389,211235.0,0.8878318219820439
External Encapsulating Structure Organization (GO:0045229),108,0.07142750782217851,0.001721376254245868,-0.0162557086065389,1060847.0,0.8878318219820439
Positive Regulation Of Blood Coagulation (GO:0030194),21,0.07236955604756522,-0.016218188583674215,-0.0162557086065389,211183.0,0.8878318219820439
Regulation Of Cardiac Conduction (GO:1903779),21,0.07253811339441567,-0.01623242770594404,-0.0162557086065389,211177.0,0.8878318219820439
Protein Autophosphorylation (GO:0046777),162,0.07392928191653474,-0.013001943293409438,-0.0162557086065389,1582144.0,0.8878318219820439
Brain Development (GO:0007420),164,0.07626155564348801,0.016579473405649837,-0.0162557086065389,1601165.0,0.8878318219820439
Axon Extension (GO:0048675),22,0.07665162340415983,0.02680540615185493,-0.0162557086065389,220903.0,0.8878318219820439
Positive Regulation Of Macroautophagy (GO:0016239),63,0.07695199255264344,0.052434234877263175,-0.0162557086065389,622861.0,0.8878318219820439
Regulation Of Histone Acetylation (GO:0035065),22,0.07731280991545383,-0.005046539459460104,-0.0162557086065389,220880.0,0.8878318219820439
Response To Gamma Radiation (GO:0010332),22,0.07734165512716054,-0.005201108936386463,-0.0162557086065389,220879.0,0.8878318219820439
Fc-epsilon Receptor Signaling Pathway (GO:0038095),22,0.07757271118785167,-0.008241031660595623,-0.0162557086065389,220871.0,0.8878318219820439
Cellular Response To Interleukin-6 (GO:0071354),22,0.07757271118785167,-0.008241031660595623,-0.0162557086065389,220871.0,0.8878318219820439
Double-Strand Break Repair Via Homologous Recombination (GO:0000724),111,0.07762793326010865,0.012539331674272304,-0.0162557086065389,1089424.0,0.8878318219820439
Cellular Response To Low-Density Lipoprotein Particle Stimulus (GO:0071404),22,0.0781235694978228,-0.012395848530853792,-0.0162557086065389,220852.0,0.8878318219820439
Negative Regulation Of Neuron Differentiation (GO:0045665),22,0.07832726358796277,-0.0134985027823101,-0.0162557086065389,220845.0,0.8878318219820439
Calcium Ion Transport (GO:0006816),112,0.08032283333960416,0.004187719593402728,-0.0162557086065389,1098903.0,0.8878318219820439
Telomere Organization (GO:0032200),63,0.08037441702532583,-0.013560701682256567,-0.0162557086065389,622663.0,0.8878318219820439
Glucose Transmembrane Transport (GO:1904659),22,0.08155124705052857,-0.01625397467317046,-0.0162557086065389,220736.0,0.8878318219820439
Heart Development (GO:0007507),166,0.0820402149317152,-0.013956768906477072,-0.0162557086065389,1619866.0,0.8878318219820439
Positive Regulation Of Type I Interferon Production (GO:0032481),64,0.08247522641400468,-0.010347684758662505,-0.0162557086065389,632300.0,0.8878318219820439
Protein Localization To Cell Junction (GO:1902414),23,0.08373946676909866,0.26572990216358466,-0.0162557086065389,230523.0,0.8878318219820439
Protein N-linked Glycosylation Via Asparagine (GO:0018279),23,0.08452120109760125,0.04459888668618802,-0.0162557086065389,230497.0,0.8878318219820439
Positive Regulation Of Lamellipodium Assembly (GO:0010592),23,0.08482332151521366,0.024933183771055197,-0.0162557086065389,230487.0,0.8878318219820439
