Pathway,n_genes,p_val,mean_score,median_score,stat,FDR
Lysosomal Lumen Acidification (GO:0007042),16,0.004307520039549761,0.3582109597924519,-0.050796008001705,170748.0,0.2754781415151426
Response To UV-B (GO:0010224),16,0.004409275049661605,0.20208180901175143,-0.050796008001705,170700.0,0.2754781415151426
Cellular Response To Alkaloid (GO:0071312),16,0.00450006659889059,0.36793820688876183,-0.050796008001705,170658.0,0.2754781415151426
Cell Surface Toll-Like Receptor Signaling Pathway (GO:0140895),16,0.004565936047212308,0.14497300783536246,-0.050796008001705,170628.0,0.2754781415151426
Positive Regulation Of Positive Chemotaxis (GO:0050927),16,0.00471388711111899,0.09210580763686625,-0.050796008001705,170562.0,0.27822181536278384
Activation Of Cysteine-Type Endopeptidase Activity (GO:0097202),16,0.0050178674440715665,-0.017793290807274414,-0.050796008001705,170432.0,0.2898619172479639
Membrane Depolarization During Cardiac Muscle Cell Action Potential (GO:0086012),16,0.005245919871582339,0.00830337672825748,-0.050796008001705,170339.0,0.29672234273637604
Proteoglycan Biosynthetic Process (GO:0030166),32,0.005707000258466884,0.00862769331441239,-0.050796008001705,331115.5,0.3162144020762773
Cellular Response To Vascular Endothelial Growth Factor Stimulus (GO:0035924),32,0.005973585853670306,0.02916716187908109,-0.050796008001705,330978.5,0.31858104009921256
Negative Regulation Of Vascular Associated Smooth Muscle Cell Proliferation (GO:1904706),17,0.005984395228382998,0.9017225202204628,-0.050796008001705,180199.5,0.31858104009921256
Positive Regulation Of Neuron Death (GO:1901216),33,0.006396688299482421,0.32400519040943726,-0.050796008001705,340757.0,0.3339809371748995
Regulation Of Cell Development (GO:0060284),51,0.00654633276571565,0.006040497508456305,-0.050796008001705,519545.5,0.3353451596022262
G Protein-Coupled Acetylcholine Receptor Signaling Pathway (GO:0007213),17,0.006725833697428908,0.009297386618828639,-0.050796008001705,179941.5,0.3381599720096201
Microtubule Depolymerization (GO:0007019),17,0.007009223398465909,0.07173162130782715,-0.050796008001705,179849.5,0.34583136111970775
Peptide Metabolic Process (GO:0006518),51,0.007133169879448851,0.056875877938387255,-0.050796008001705,519214.5,0.34583136111970775
Cellular Response To Ionizing Radiation (GO:0071479),52,0.007729500095020956,-0.018864220947761707,-0.050796008001705,528793.0,0.36816829399968237
Renal Absorption (GO:0070293),17,0.008283555230985165,-0.05048384246287589,-0.050796008001705,179472.5,0.3877560767607711
DNA Damage Checkpoint Signaling (GO:0000077),34,0.00864630681058832,-0.015183663643852818,-0.050796008001705,349777.5,0.39413116597200254
Positive Regulation Of G Protein-Coupled Receptor Signaling Pathway (GO:0045745),18,0.00895872251191252,0.14351459274372447,-0.050796008001705,189391.0,0.39413116597200254
Positive Regulation Of NLRP3 Inflammasome Complex Assembly (GO:1900227),18,0.008996619626228974,0.0015081595824295673,-0.050796008001705,189381.0,0.39413116597200254
Excitatory Postsynaptic Potential (GO:0060079),18,0.009000417049821052,0.03020532440573505,-0.050796008001705,189380.0,0.39413116597200254
Regulation Of Vascular Endothelial Cell Proliferation (GO:1905562),18,0.009410990614459035,0.023100485580750223,-0.050796008001705,189274.0,0.40547305746900597
Regulation Of DNA Damage Checkpoint (GO:2000001),18,0.009558112588587986,-0.020077962714895013,-0.050796008001705,189237.0,0.40547305746900597
Organelle Disassembly (GO:1903008),54,0.009766049476392659,-0.012181777057259681,-0.050796008001705,547610.0,0.40792037428317024
Regulation Of Postsynaptic Membrane Potential (GO:0060078),35,0.010590124227059117,-0.009054307821241125,-0.050796008001705,359062.0,0.4189964595050377
Microglial Cell Activation (GO:0001774),19,0.01059181279442924,0.558966023366492,-0.050796008001705,199064.5,0.4189964595050377
Regulation Of Granulocyte Chemotaxis (GO:0071622),19,0.010608872482880458,0.2791348968381559,-0.050796008001705,199060.5,0.4189964595050377
Muscle Tissue Development (GO:0060537),36,0.010708676841052884,0.1320018781452568,-0.050796008001705,368968.5,0.4189964595050377
Negative Regulation Of Smooth Muscle Cell Proliferation (GO:0048662),36,0.010802855309522151,0.4105958451062269,-0.050796008001705,368938.5,0.4189964595050377
Peptide Catabolic Process (GO:0043171),19,0.01135638004243696,0.23620182273958182,-0.050796008001705,198890.5,0.43426157486220207
RNA Destabilization (GO:0050779),19,0.01159859863860015,0.012947388950287471,-0.050796008001705,198837.5,0.43736382366388066
Striated Muscle Contraction (GO:0006941),57,0.011929323574552429,0.6130997529419671,-0.050796008001705,576354.5,0.43959935485704704
Calcium Ion Import Across Plasma Membrane (GO:0098703),37,0.012059243706827209,0.4176240132569787,-0.050796008001705,378492.0,0.43959935485704704
Regulation Of Calcium Ion Transport (GO:0051924),56,0.012143628587211243,0.0203951055100948,-0.050796008001705,566419.0,0.43959935485704704
Sensory Perception Of Pain (GO:0019233),20,0.013788256564222057,0.16512298842703288,-0.050796008001705,208443.0,0.49042058575674574
Positive Regulation Of Epithelial Cell Differentiation (GO:0030858),20,0.013908797459767742,0.2739844889775879,-0.050796008001705,208420.0,0.49042058575674574
Intracellular Monoatomic Ion Homeostasis (GO:0006873),20,0.014800483429585485,0.017583428412974417,-0.050796008001705,208255.0,0.5101911770446316
Regulation Of Bone Mineralization (GO:0030500),58,0.014845341799825374,-0.010308969689166983,-0.050796008001705,585232.0,0.5101911770446316
Positive Regulation Of Myoblast Differentiation (GO:0045663),38,0.015278252979873334,0.13805212247860044,-0.050796008001705,387561.5,0.5109052071692174
Proton Motive Force-Driven ATP Synthesis (GO:0015986),59,0.015303787117238456,0.1551368487364724,-0.050796008001705,594936.5,0.5109052071692174
Selective Autophagy (GO:0061912),58,0.015430654507504908,-0.015609302399456678,-0.050796008001705,585056.0,0.5109052071692174
Long-Term Synaptic Potentiation (GO:0060291),20,0.016257074634618188,-0.04192052238693069,-0.050796008001705,208003.0,0.5317826220841974
Determination Of Heart Left/Right Asymmetry (GO:0061371),39,0.016932674421305915,0.0366025788612951,-0.050796008001705,397087.0,0.5472882268314947
Positive Regulation Of Vacuole Organization (GO:0044090),21,0.01761081785470875,0.06418620184045472,-0.050796008001705,217804.5,0.5625102408886382
Positive Regulation Of Monoatomic Ion Transport (GO:0043270),39,0.018070789951005962,0.03423383583317693,-0.050796008001705,396839.0,0.5668842162964515
Internal Peptidyl-Lysine Acetylation (GO:0018393),39,0.01816535057745535,0.02715563999004935,-0.050796008001705,396819.0,0.5668842162964515
Regulation Of Cytosolic Calcium Ion Concentration (GO:0051480),40,0.018374831631983026,0.38505038391953356,-0.050796008001705,406674.5,0.5669053168276581
Regulation Of Cardiac Conduction (GO:1903779),21,0.019040917974389098,-0.014113043499001792,-0.050796008001705,217584.5,0.5808549696681619
Stem Cell Differentiation (GO:0048863),40,0.019658838289469262,0.007903783438718587,-0.050796008001705,406410.5,0.5930416217323228
Skeletal Muscle Tissue Development (GO:0007519),41,0.021119520182178032,0.10970945300538343,-0.050796008001705,416016.0,0.6238879400389028
Negative Regulation Of Protein Localization To Nucleus (GO:1900181),22,0.021321525861454454,0.0929037740401589,-0.050796008001705,227258.0,0.6238879400389028
Positive Regulation Of Neuron Apoptotic Process (GO:0043525),22,0.021575675690731377,0.054346286056381726,-0.050796008001705,227223.0,0.6238879400389028
Anterograde Trans-Synaptic Signaling (GO:0098916),188,0.02160054009711118,-0.03542922325865091,-0.050796008001705,1845492.5,0.6238879400389028
Cellular Response To Interleukin-6 (GO:0071354),22,0.022069335612584593,0.6973208154641787,-0.050796008001705,227156.0,0.6307183809280754
Regulation Of Intracellular Steroid Hormone Receptor Signaling Pathway (GO:0033143),22,0.02248167313081543,0.0017506142832291322,-0.050796008001705,227101.0,0.6358098182308738
Calcium Ion Transport (GO:0006816),112,0.023586545052413255,0.1282511930030952,-0.050796008001705,1110504.0,0.6601801012092988
"Positive Regulation Of Synaptic Transmission, Glutamatergic (GO:0051968)",22,0.024390118756558304,-0.04272738471554654,-0.050796008001705,226857.0,0.6757058410617939
Regulation Of Lysosomal Lumen pH (GO:0035751),23,0.02510259157450944,0.23373057828988236,-0.050796008001705,236747.5,0.6884195568160922
Regulation Of Translational Initiation (GO:0006446),64,0.02564993784610267,0.05877778780793194,-0.050796008001705,641540.0,0.6892952480552493
Negative Regulation Of Ion Transmembrane Transporter Activity (GO:0032413),23,0.02569206187672959,0.5434849798655306,-0.050796008001705,236675.5,0.6892952480552493
DNA Integrity Checkpoint Signaling (GO:0031570),42,0.02589617506505909,-0.021966967331062764,-0.050796008001705,425057.5,0.6892952480552493
Stress Granule Assembly (GO:0034063),23,0.028607267879928625,-0.035187281184915264,-0.050796008001705,236338.5,0.7540653620777302
Regulation Of Ryanodine-Sensitive Calcium-Release Channel Activity (GO:0060314),24,0.03084069570688453,0.10378472515196008,-0.050796008001705,246055.0,0.7975293005792284
Zymogen Activation (GO:0031638),44,0.03084367460803646,0.12278287000539545,-0.050796008001705,444032.5,0.7975293005792284
Cell Morphogenesis Involved In Differentiation (GO:0000904),24,0.03145818778122234,0.01720185308877906,-0.050796008001705,245990.0,0.8057450926982892
Positive Regulation Of Chemotaxis (GO:0050921),44,0.03232035666417312,-0.03315599994787965,-0.050796008001705,443824.5,0.8200912929273834
Regulation Of Monoatomic Ion Transmembrane Transporter Activity (GO:0032412),68,0.03385189742761951,0.1698337295341343,-0.050796008001705,679237.0,0.8461264492128372
Amyloid Fibril Formation (GO:1990000),24,0.034184775503052295,-0.0353349084599771,-0.050796008001705,245715.0,0.8461264492128372
Neuropeptide Signaling Pathway (GO:0007218),67,0.034281366266450126,-0.00564020011087375,-0.050796008001705,669378.5,0.8461264492128372
Regulation Of Endothelial Cell Proliferation (GO:0001936),92,0.03492906621150171,-0.020990906849703884,-0.050796008001705,913335.5,0.8473337096016682
Regulation Of Nervous System Development (GO:0051960),45,0.03495446610511486,-0.020385068816987834,-0.050796008001705,453321.0,0.8473337096016682
Muscle Contraction (GO:0006936),94,0.035851364404122815,0.2097897163962834,-0.050796008001705,932636.5,0.8595618339703627
Regulation Of Keratinocyte Proliferation (GO:0010837),25,0.03712066952960218,-0.010874749971358426,-0.050796008001705,255374.5,0.8595618339703627
Regulation Of Intracellular Estrogen Receptor Signaling Pathway (GO:0033146),25,0.03712066952960218,-0.004554980390962965,-0.050796008001705,255374.5,0.8595618339703627
Regulation Of Epidermal Growth Factor Receptor Signaling Pathway (GO:0042058),45,0.03715406228767546,-0.0441609039328493,-0.050796008001705,453040.0,0.8595618339703627
Chemical Synaptic Transmission (GO:0007268),262,0.03757079150781304,-0.01266712306397019,-0.050796008001705,2547373.5,0.8595618339703627
Mitotic Cell Cycle Checkpoint Signaling (GO:0007093),25,0.03790147267746214,-0.023584142971802134,-0.050796008001705,255302.5,0.8595618339703627
Protein Depolymerization (GO:0051261),25,0.03830790183021307,0.03252277992877686,-0.050796008001705,255265.5,0.8595618339703627
Regulation Of mRNA Catabolic Process (GO:0061013),46,0.03857215990642327,-0.021971629316352596,-0.050796008001705,462706.5,0.8595618339703627
Positive Regulation Of Epithelial Cell Proliferation (GO:0050679),121,0.039109203173985294,-0.014260158782270731,-0.050796008001705,1194193.5,0.8595618339703627
Cell-Cell Adhesion Mediated By Cadherin (GO:0044331),25,0.039131420274400364,-0.0404662498219867,-0.050796008001705,255191.5,0.8595618339703627
Modulation Of Chemical Synaptic Transmission (GO:0050804),121,0.039185955154160755,-0.018719220520085726,-0.050796008001705,1194178.5,0.8595618339703627
Cell-Cell Junction Assembly (GO:0007043),70,0.0392580727117219,0.035765281723517874,-0.050796008001705,697955.0,0.8595618339703627
Positive Regulation Of Adenylate Cyclase Activity (GO:0045762),26,0.040886540926100313,0.08599018027901886,-0.050796008001705,264961.0,0.8669479340223368
Negative Regulation Of ERK1 And ERK2 Cascade (GO:0070373),46,0.04090239401247128,-0.042214707216474925,-0.050796008001705,462428.5,0.8669479340223368
Regulation Of Potassium Ion Transmembrane Transporter Activity (GO:1901016),26,0.041057937728705536,0.4749140966500801,-0.050796008001705,264946.0,0.8669479340223368
Negative Regulation Of Telomere Maintenance Via Telomere Lengthening (GO:1904357),25,0.04115972895935309,-0.0472776808159247,-0.050796008001705,255014.5,0.8669479340223368
Protein Localization To Cell Surface (GO:0034394),26,0.04121843333955163,0.1064231958129129,-0.050796008001705,264932.0,0.8669479340223368
Cellular Response To Xenobiotic Stimulus (GO:0071466),26,0.0416450497394028,0.02465253583898725,-0.050796008001705,264895.0,0.8669479340223368
Regulation Of Cardiac Muscle Cell Contraction (GO:0086004),26,0.041830636963877024,0.010456513764265771,-0.050796008001705,264879.0,0.8669479340223368
Cardiac Muscle Cell Development (GO:0055013),26,0.042403167260894825,0.7920638978784859,-0.050796008001705,264830.0,0.8721560538888595
Regulation Of Vasoconstriction (GO:0019229),26,0.04314857343949091,-0.015891932886999877,-0.050796008001705,264767.0,0.8808148638211867
Second-Messenger-Mediated Signaling (GO:0019932),71,0.04363803749506287,-0.024223711306938046,-0.050796008001705,707103.5,0.8841587447693708
Cellular Response To Reactive Oxygen Species (GO:0034614),72,0.044393808147088196,0.11735577880148486,-0.050796008001705,716769.0,0.8928088082914404
Negative Regulation Of Cell Adhesion (GO:0007162),72,0.04529599381424118,0.07395115840805747,-0.050796008001705,716647.0,0.8993061676597857
Positive Regulation Of Calcium Ion Transmembrane Transporter Activity (GO:1901021),27,0.04537935357988605,0.3359660310206227,-0.050796008001705,274493.5,0.8993061676597857
Vacuolar Acidification (GO:0007035),27,0.04604079324427337,0.1915784914318694,-0.050796008001705,274439.5,0.9058025627405956
Dicarboxylic Acid Metabolic Process (GO:0043648),49,0.04707439437402036,0.056563865888370105,-0.050796008001705,491222.0,0.9194746814781676
Positive Regulation Of Cell Death (GO:0010942),49,0.04767359330518142,0.17834798817828573,-0.050796008001705,491158.0,0.924527184454054
Positive Regulation Of Response To Wounding (GO:1903036),27,0.04876435824754524,0.011705371217938325,-0.050796008001705,274223.5,0.9314880195920475
Positive Regulation Of Mitotic Cell Cycle (GO:0045931),27,0.048906432654146285,0.18341320652800086,-0.050796008001705,274212.5,0.9314880195920475
"Synaptic Transmission, Glutamatergic (GO:0035249)",27,0.04906179992694762,-0.005787661030157278,-0.050796008001705,274200.5,0.9314880195920475
Cardiac Muscle Cell Differentiation (GO:0055007),27,0.0497789511222713,-0.00045514264578110135,-0.050796008001705,274145.5,0.9367472255400612
Microtubule Polymerization Or Depolymerization (GO:0031109),27,0.05025287032209422,0.026351017859852277,-0.050796008001705,274109.5,0.9367472255400612
Blood Circulation (GO:0008015),50,0.05060480042296695,1.1413323842989394,-0.050796008001705,500668.5,0.9367472255400612
Regulation Of Mitotic Metaphase/Anaphase Transition (GO:0030071),49,0.051208541208507756,-0.027343234595528766,-0.050796008001705,490793.0,0.9367472255400612
Phospholipid Catabolic Process (GO:0009395),28,0.052508982933132976,0.13544155602173916,-0.050796008001705,283836.0,0.9367472255400612
Negative Regulation Of Cation Channel Activity (GO:2001258),28,0.05377054111450324,0.08170176327286505,-0.050796008001705,283743.0,0.9367472255400612
Protein Localization To Golgi Apparatus (GO:0034067),28,0.05379793275636291,0.03225094189758857,-0.050796008001705,283741.0,0.9367472255400612
Vascular Endothelial Growth Factor Receptor Signaling Pathway (GO:0048010),28,0.05394878435776783,0.03946373832387022,-0.050796008001705,283730.0,0.9367472255400612
Regulation Of Striated Muscle Contraction (GO:0006942),28,0.054430995528598806,0.7326494589280642,-0.050796008001705,283695.0,0.9367472255400612
Positive Regulation Of Leukocyte Migration (GO:0002687),28,0.05451400157851506,0.08052019948641106,-0.050796008001705,283689.0,0.9367472255400612
Cell-Substrate Junction Assembly (GO:0007044),28,0.05486093819065137,-0.008645190001830274,-0.050796008001705,283664.0,0.9367472255400612
Regulation Of Release Of Sequestered Calcium Ion Into Cytosol (GO:0051279),51,0.05535176848800717,0.08921823393586457,-0.050796008001705,510007.0,0.9367472255400612
Negative Regulation Of G2/M Transition Of Mitotic Cell Cycle (GO:0010972),28,0.056223599932009566,-0.026499699939291733,-0.050796008001705,283567.0,0.9367472255400612
Cardiac Muscle Cell Action Potential (GO:0086001),29,0.058630820897415684,0.4404090606527935,-0.050796008001705,293281.5,0.9367472255400612
Positive Regulation Of Endothelial Cell Proliferation (GO:0001938),76,0.05925809037631693,-0.014831527519847384,-0.050796008001705,753974.0,0.9367472255400612
Positive Regulation Of Lipid Kinase Activity (GO:0090218),29,0.06018816984452119,0.08232837072758875,-0.050796008001705,293174.5,0.9367472255400612
Cellular Response To Organonitrogen Compound (GO:0071417),104,0.06130248281090968,0.08180726933066998,-0.050796008001705,1025946.5,0.9367472255400612
Chondrocyte Differentiation (GO:0002062),29,0.06150804742303909,0.0039720163139199864,-0.050796008001705,293085.5,0.9367472255400612
Mitotic G2 DNA Damage Checkpoint Signaling (GO:0007095),29,0.0630026668760172,-0.027337503665581842,-0.050796008001705,292986.5,0.9367472255400612
Regulation Of Blood Vessel Endothelial Cell Migration (GO:0043535),52,0.06362792083908032,-0.01695071714582757,-0.050796008001705,519050.5,0.9367472255400612
Cellular Response To UV (GO:0034644),78,0.06393566024197052,0.009477292897425072,-0.050796008001705,772953.0,0.9367472255400612
mRNA Stabilization (GO:0048255),52,0.0655080554515637,-0.04188516778449562,-0.050796008001705,518888.5,0.9367472255400612
Brain Development (GO:0007420),164,0.06749709028611822,0.042143406576050396,-0.050796008001705,1604313.5,0.9367472255400612
Heart Development (GO:0007507),165,0.06921684618580258,0.10943926476903935,-0.050796008001705,1613673.0,0.9367472255400612
Positive Regulation Of Leukocyte Chemotaxis (GO:0002690),54,0.06985144891922918,0.04187109351373224,-0.050796008001705,538104.5,0.9367472255400612
Negative Regulation Of Epithelial To Mesenchymal Transition (GO:0010719),30,0.07029250794126272,0.0014464476904963931,-0.050796008001705,302392.0,0.9367472255400612
Regulation Of Myoblast Differentiation (GO:0045661),54,0.07120498500065926,0.08209712085480622,-0.050796008001705,537993.5,0.9367472255400612
Extracellular Structure Organization (GO:0043062),107,0.07227645075766954,0.03548416962678888,-0.050796008001705,1053713.0,0.9367472255400612
Eye Development (GO:0001654),55,0.07299055940184325,0.1360915442376088,-0.050796008001705,547632.0,0.9367472255400612
Positive Regulation Of DNA Metabolic Process (GO:0051054),107,0.07433149344812344,-0.0404273138175989,-0.050796008001705,1053483.0,0.9367472255400612
External Encapsulating Structure Organization (GO:0045229),108,0.07537289556982293,0.03468527909319172,-0.050796008001705,1063053.5,0.9367472255400612
Positive Regulation Of Translation (GO:0045727),108,0.07589210969009999,-0.03513499037736344,-0.050796008001705,1062996.5,0.9367472255400612
Alpha-Beta T Cell Activation (GO:0046631),11,0.0761744813149107,0.06778266845400945,-0.050796008001705,113681.0,0.9367472255400612
Regulation Of Long-Term Synaptic Potentiation (GO:1900271),31,0.07662685549913394,-0.01693706428421328,-0.050796008001705,311869.5,0.9367472255400612
Modulation Of Excitatory Postsynaptic Potential (GO:0098815),31,0.07757385241240934,-0.030211035175871474,-0.050796008001705,311814.5,0.9367472255400612
Calcium Ion Transmembrane Import Into Cytosol (GO:0097553),83,0.08017969100694167,0.15976400539351948,-0.050796008001705,820003.5,0.9367472255400612
Presynaptic Endocytosis (GO:0140238),31,0.08064616963225557,-0.03485752978127269,-0.050796008001705,311639.5,0.9367472255400612
Muscle Organ Development (GO:0007517),56,0.08081078691520366,-0.00834469238400083,-0.050796008001705,556800.5,0.9367472255400612
Regulation Of Cell Morphogenesis (GO:0022604),31,0.08186446795183439,-0.048264095399971695,-0.050796008001705,311571.5,0.9367472255400612
Negative Regulation Of DNA Biosynthetic Process (GO:2000279),31,0.08253316605662808,-0.047958647368011184,-0.050796008001705,311534.5,0.9367472255400612
Small GTPase Mediated Signal Transduction (GO:0007264),111,0.0825483493501264,0.030776497174245226,-0.050796008001705,1091327.0,0.9367472255400612
Actin Filament Bundle Assembly (GO:0051017),32,0.08437184226557931,-0.02401129245010391,-0.050796008001705,321276.0,0.9367472255400612
Actin Filament Bundle Organization (GO:0061572),32,0.08437184226557931,-0.02401129245010391,-0.050796008001705,321276.0,0.9367472255400612
Protein K63-linked Deubiquitination (GO:0070536),32,0.08504507278390278,-0.02953673844709339,-0.050796008001705,321239.0,0.9367472255400612
Regulation Of Calcium Ion Transmembrane Transporter Activity (GO:1901019),32,0.08509983500038826,0.3649090850714885,-0.050796008001705,321236.0,0.9367472255400612
Regulation Of Metaphase/Anaphase Transition Of Cell Cycle (GO:1902099),32,0.08623751187281309,-0.022386926698979986,-0.050796008001705,321174.0,0.9367472255400612
Regulation Of Cell Adhesion (GO:0030155),141,0.0863956919789608,-0.001952097213421095,-0.050796008001705,1380550.5,0.9367472255400612
Positive Regulation Of Release Of Sequestered Calcium Ion Into Cytosol (GO:0051281),33,0.08689552565446934,0.15445318971621186,-0.050796008001705,330974.5,0.9367472255400612
Positive Regulation Of Endothelial Cell Migration (GO:0010595),83,0.08700960731298407,-0.02687058904419999,-0.050796008001705,819393.5,0.9367472255400612
Generation Of Neurons (GO:0048699),172,0.08716431701482719,-0.025761146427686406,-0.050796008001705,1678483.5,0.9367472255400612
Epithelial Tube Morphogenesis (GO:0060562),33,0.0875364994874086,0.14843419305263644,-0.050796008001705,330939.5,0.9367472255400612
Signal Transduction In Response To DNA Damage (GO:0042770),57,0.08813005488310871,-0.029553556981231778,-0.050796008001705,566035.0,0.9367472255400612
Cardiac Muscle Contraction (GO:0060048),33,0.08855086288452951,0.6230143150437918,-0.050796008001705,330884.5,0.9367472255400612
Homophilic Cell Adhesion Via Plasma Membrane Adhesion Molecules (GO:0007156),58,0.09126296297955866,0.1168608596564071,-0.050796008001705,575578.5,0.9367472255400612
Regulation Of NLRP3 Inflammasome Complex Assembly (GO:1900225),33,0.09166547286112153,-0.022266462046722512,-0.050796008001705,330718.5,0.9367472255400612
Regulation Of Lamellipodium Assembly (GO:0010591),33,0.09390898444186901,-0.0353264326551022,-0.050796008001705,330601.5,0.9367472255400612
Regulation Of Cell Death (GO:0010941),59,0.09414421670653716,0.15670608335034517,-0.050796008001705,585139.0,0.9367472255400612
